eid,oid,time,lng,lat
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,b50f72fa-418d-4c2a-ae73-3b99491af50c,2014-07-23T07:31:25Z,100.7442,3.0278
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,07e8dece-95ae-414e-b644-a840a883a1af,2014-07-23T07:34:49Z,100.7558,3.0161
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,c8f53fff-7731-47fe-9ea2-0ae3236b6f67,2014-07-23T07:36:01Z,100.7599,3.012
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,64966556-6846-4e65-b280-901f91cb2413,2014-07-23T07:36:48Z,100.7627,3.0092
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,950af02b-7221-4bdb-9827-4f862f25c5e6,2014-07-23T07:36:54Z,100.763,3.009
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,0b0d3552-90c1-4ce4-a0da-3b48b01c0936,2014-07-23T07:38:12Z,100.7675,3.0044
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,7cbcbc78-2336-4420-a495-0bdbf6685491,2014-07-23T07:38:54Z,100.7699,3.002
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,ba6f529c-2178-4d8d-bebb-a8b55c85f3cc,2014-07-23T07:39:01Z,100.7703,3.0016
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,c4006a57-60d0-46c1-bcf0-71b919793aa2,2014-07-23T07:39:06Z,100.7706,3.0013
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,ffeaba3c-40a1-4853-bcca-b69e80827d33,2014-07-23T07:40:10Z,100.7742,2.9979
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,edc8b7c4-e117-42df-913a-abc95517e9eb,2014-07-23T07:40:18Z,100.7749,2.9973
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,454ff7ab-022f-4933-b859-85d343b5e3bd,2014-07-23T07:40:32Z,100.7756,2.9966
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,bdb39a7e-1e53-43a1-b937-410d3d1973a7,2014-07-23T07:40:49Z,100.7767,2.9956
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,9b667484-aa09-4279-996d-ce2046130f02,2014-07-23T07:43:30Z,100.7865,2.9867
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,75c34b20-60a4-4c2b-92ba-1e7c59a914c8,2014-07-23T07:46:26Z,100.7977,2.9776
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,4ead6314-dc2a-494c-b111-839f3a1d1c37,2014-07-23T07:46:54Z,100.7996,2.9761
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,f595a217-4994-4bc9-97c9-a355d436b31c,2014-07-23T07:47:18Z,100.8012,2.9749
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,4554110e-b148-44d6-90fc-1b3ae0e82306,2014-07-23T07:47:30Z,100.802,2.9743
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,e754a5bb-9574-4aa1-9923-dec641712669,2014-07-23T07:51:06Z,100.8166,2.9634
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,dc1b57cb-0689-4112-8eb7-ca01bf7d60e0,2014-07-23T07:52:30Z,100.8222,2.9592
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,3c0ebd8a-7a66-4fe9-9b20-adfcde6c58ee,2014-07-23T07:55:37Z,100.8349,2.95
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,3c521536-f49b-43ac-9561-861ac38f73a7,2014-07-23T07:56:01Z,100.8366,2.9488
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,62e24752-acb5-41b5-ae76-5db7c4c91ecc,2014-07-23T07:57:00Z,100.8406,2.9459
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,a15def04-be88-4f27-b44f-860a06669c0f,2014-07-23T07:57:06Z,100.841,2.9456
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,74a64bdb-35db-4442-b76d-cbba2fdf07d5,2014-07-23T07:57:29Z,100.8426,2.9445
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,bf8d279a-348d-4fb5-a0f3-4092d75cca79,2014-07-23T07:58:29Z,100.8467,2.9415
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,5504e7b5-fee8-442e-a144-523adcb9fa37,2014-07-23T07:58:50Z,100.848,2.9406
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,62877d1c-073a-4102-bd99-e33c7af9b243,2014-07-23T07:59:24Z,100.8504,2.9388
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,c537e425-50fc-46f4-885c-a158519d108d,2014-07-23T07:59:30Z,100.8508,2.9385
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,8ee47018-81fe-4032-a06a-d1ad0ed85d8d,2014-07-23T08:01:25Z,100.8585,2.9329
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,713fc793-e9bc-48e3-8d06-18ce00648a68,2014-07-23T08:02:31Z,100.8629,2.9296
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,d7f28e87-b4d5-4c9f-a3da-f332e8261887,2014-07-23T08:05:43Z,100.8754,2.9196
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,d2ad9a31-1b6f-46b1-84e2-5381fc3f437e,2014-07-23T08:06:12Z,100.8774,2.9181
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,ed47d222-84a3-4abc-a0ca-f526d89e9561,2014-07-23T08:07:06Z,100.8807,2.9153
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,3923136b-6a1b-4fc1-99c8-4e93efcce225,2014-07-23T08:07:31Z,100.8823,2.914
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,8f23c1aa-21fd-4bc6-ae69-e541d7f4dcad,2014-07-23T08:09:31Z,100.8901,2.9077
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,62573e7e-7105-4aa2-a071-05dfd0c9eb66,2014-07-23T08:12:30Z,100.902,2.8985
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,f40f1937-192f-4bd9-b6fa-e6c1bc76e038,2014-07-23T08:13:48Z,100.907,2.8944
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,b2bfc2f6-e70d-44f4-9b2f-51d9792fb0de,2014-07-23T08:15:12Z,100.9124,2.8899
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,da666f90-a322-4425-a7fa-1c5c7e8dceae,2014-07-23T08:19:07Z,100.9271,2.8768
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,4c7dced7-5fbc-439b-a717-ee58b02185eb,2014-07-23T08:20:48Z,100.933,2.8708
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,f77ca212-a511-4e44-8ddd-d5a4f3aeca08,2014-07-23T08:23:01Z,100.9406,2.8626
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,fd47e6a7-e8bf-47d7-b514-f7b4864a543e,2014-07-23T08:24:48Z,100.9467,2.8559
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,8b86d574-37f1-49ee-bb34-ec9e33796de0,2014-07-23T08:27:01Z,100.9541,2.8476
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,dc1c2b41-3075-4ced-859f-e88a34f428a1,2014-07-23T08:29:18Z,100.9619,2.8389
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,6cd1958f-97ae-4948-a7ba-ac292b059fda,2014-07-23T08:30:01Z,100.9642,2.8362
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,f677a66c-1bad-4ed9-86dd-b7d0e4edac18,2014-07-23T08:31:24Z,100.9689,2.831
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,c0509b80-dfbf-4d1b-a003-1d6d3cdf8674,2014-07-23T08:31:48Z,100.9703,2.8295
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,862bcefa-5957-47fd-9c28-f02da3c2af28,2014-07-23T08:32:55Z,100.974,2.8253
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,5553a75d-d69f-4d92-9ae8-d48d324b8ee6,2014-07-23T08:34:18Z,100.9786,2.8201
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,a75cedb6-bdfa-4b33-9091-f26e2b147631,2014-07-23T08:35:42Z,100.9834,2.8148
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,7c22bc43-dfda-4fcd-9909-03ae506dd8fb,2014-07-23T08:36:31Z,100.9861,2.8118
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,ed1da3de-e406-4530-8c1f-a80010af35e5,2014-07-23T08:36:48Z,100.9871,2.8107
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,41bc5ed7-8e5c-407e-a919-892d1f205590,2014-07-23T08:37:12Z,100.9884,2.8092
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,9f9d0e4d-be28-4d5a-8fcb-fd89aa568358,2014-07-23T08:37:30Z,100.9894,2.808
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,71835ace-4832-4900-9340-ab82133ed119,2014-07-23T08:37:48Z,100.9904,2.8069
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,4dbdd96c-3668-4731-b614-87b703056e50,2014-07-23T08:39:24Z,100.9957,2.801
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,64623a97-f47b-41eb-b4c9-4cd08249aa19,2014-07-23T08:40:36Z,100.9998,2.7965
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,af104b49-d7cd-4666-b22e-f9c6e6c8b913,2014-07-23T08:43:24Z,101.0097,2.7866
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,d020aad5-0c94-44b1-bb89-b799eaf06990,2014-07-23T08:45:49Z,101.0191,2.7792
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,1f829ea5-773a-49e0-ab00-e25befbf1bde,2014-07-23T08:48:18Z,101.0298,2.7727
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,2f119271-44e7-4580-8069-0949a685b7c5,2014-07-23T08:53:12Z,101.0515,2.7609
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,e9909f4b-b198-4478-8167-0938f540abf8,2014-07-23T08:55:30Z,101.0617,2.7555
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,2ba30114-4e87-4efc-92b1-e1cd381229c3,2014-07-23T08:58:07Z,101.0732,2.7492
6b95f3ea-f7a7-4475-a0e4-31e3fd905316,52ebd476-d313-45f3-9be9-3b0f7dc67691,2014-07-23T08:59:02Z,101.0772,2.7469
6badc48a-b260-4047-b38b-37549f20bbec,334beac2-ade9-4a8d-878a-433a3efb3c28,2014-07-23T07:49:37Z,100.5654,3.5543
6c0d3243-0a82-4d3d-83a3-7022e7cdcbe7,b2f150dc-8b42-443c-bf02-182b112ee07d,2014-07-23T07:27:56Z,100.9718,2.8334
6c16195a-969c-43de-a2e6-a942fc7497f8,64ffef0d-9aa0-4a47-bd96-1d6b4fe051dc,2014-07-23T08:51:57Z,100.4416,3.2103
6c4b48d0-432f-488f-a513-f1f034c79adb,91f6c3bb-1bb3-4eae-a266-b9f0ead276af,2014-07-23T07:07:47Z,100.8647,2.967
6c82ff37-6671-4055-8114-423a626f913b,d7ad070e-0b5e-4bd5-81f5-d3bcaf432586,2014-07-23T06:48:37Z,100.6381,3.1918
6c9f30b0-3c4f-466d-8b36-dd0aba374d54,e6d04306-669b-4294-b246-41e6aaeb5970,2014-07-23T06:28:36Z,100.4525,3.4313
6cba5ea5-e57c-47ab-9011-d405050e3598,b7a32ab9-0061-49c4-999b-ab840f3f9d49,2014-07-23T08:30:47Z,100.4038,3.6482
6ccb9b5d-f506-4a05-963f-a1abc44dfe66,10a1f448-8de3-4939-9a29-f5cffb65267d,2014-07-23T08:51:38Z,100.2174,3.5864
6d8d30bd-c26b-4abd-bff3-76949f702bae,049f3f9e-620a-4f28-9c9a-33a11e153ef2,2014-07-23T07:27:16Z,100.7151,3.1586
6dadb12b-d127-4e67-9b23-11e1655793a6,1d6e0574-8525-4cb0-8e23-4251d4873acc,2014-07-23T05:34:13Z,100.6075,3.0567
6dcc67e2-4ef0-44d8-a66a-9735581ab3da,b16e3e0a-6fe9-4e6b-8a47-5bf8314074ac,2014-07-23T08:43:00Z,101.0082,2.788
6dcd0878-ef1f-4d15-b3e1-a9aa8f81787a,8ecff095-97e7-44ce-bb81-107339da395c,2014-07-23T05:35:14Z,100.8718,2.9552
6de7cfea-3469-4820-8b93-4653adfe69bd,27f3883c-7dd9-4ec9-b844-aacd2644b895,2014-07-23T06:54:58Z,100.5161,3.3788
6df26852-f6e7-46d5-8788-e8d3b984a401,2c1cc069-49a2-40da-a911-6fb152fdee74,2014-07-23T07:49:26Z,100.7519,3.0746
6e58076c-92b1-4faf-81d0-62f65e3f0eb3,c20ab7cb-90e8-4218-aeac-53734f507e73,2014-07-23T08:17:04Z,100.5737,3.2483
6e77f71c-e356-40b0-b711-442c18059e97,5ed3badc-b9a6-4084-affd-24cd3916c9a1,2014-07-23T07:49:46Z,100.8019,3.2154
6f217cdb-f7c1-463d-872d-10a2af9ab304,cc1a5aee-5562-49ed-a5cd-bfcae64b9d70,2014-07-23T08:25:04Z,100.5533,3.2661
6f3d2899-821d-4eba-b004-57f68e1ec266,131ae8ed-602d-48a1-8e33-897462124619,2014-07-23T06:40:09Z,100.5155,3.5218
6f981aec-a7e8-4a02-8335-392a46f2bc44,98652998-c531-4539-915f-382b21ce5d0a,2014-07-23T06:49:15Z,100.9262,2.8732
6fb335d2-5803-43c4-b4b8-a23f53ee4e87,c521b30f-f030-4733-bc91-2658fee3a576,2014-07-23T06:33:30Z,100.8429,2.9883
6fe23fb4-b39c-4ff3-bfdd-6683d5e1c3d9,df118c62-9486-43c2-af55-b342e844f37a,2014-07-23T06:13:05Z,100.5213,3.6168
6ff14ccc-deab-4d92-9f75-d4c63ef97c3e,2a4da545-6eca-4fa7-bfac-402741d65949,2014-07-23T08:51:55Z,100.2178,3.6361
6ff73bc1-756d-4044-9ad4-2fcc9248e5dc,d920f527-6acf-4677-a3e2-0e324361a588,2014-07-23T05:34:15Z,100.3242,3.4027
7016fb9f-68fe-487e-be9a-0708747172b0,68cf781e-0918-4864-94d8-19c7adfa9c00,2014-07-23T06:14:31Z,100.925,2.8663
702fe0b4-d634-4a4b-9af3-9949561e0f07,90b586a3-213b-4e6a-becf-5be1ad9a0580,2014-07-23T06:56:48Z,100.6227,3.1411
7041150e-c015-4285-a7c8-a0d2855e5117,4a937ef3-4bb4-439a-97a6-65522da916ec,2014-07-23T07:56:33Z,101.0688,2.7724
706f8a24-6202-48d2-991e-240253b788ae,de3f42ad-55ee-4ac3-8fa1-61028721891a,2014-07-23T06:43:17Z,100.6278,3.1668
709b6405-4692-4a76-8f7e-63569079b6bf,57f4ff08-d943-4986-b027-b71aac112e54,2014-07-23T07:32:12Z,100.3578,3.4801
70def927-1301-4ed0-a390-e2ed61e0f369,b7eb7627-e465-4af9-881e-f41bb3072241,2014-07-23T06:33:12Z,100.965,2.8653
70eefc92-c2c5-425f-87a1-137170b2d61c,3819d7d6-dcbf-408b-9438-0b5d282fad49,2014-07-23T08:17:03Z,100.4287,3.3102
70fc98a4-818e-44cd-b115-f5ba5ae80874,cc41bd7f-7696-4199-b347-774168ff8335,2014-07-23T08:46:38Z,100.8171,3.1282
71263b62-c38b-4c3f-b55c-2ec3cd0b8462,129b1438-807f-4b2e-ae9a-df85e4effcc4,2014-07-23T07:36:29Z,100.3361,3.4646
71506c81-0882-4154-8d0c-190422bdf94c,cce1a3c6-5202-4de1-9ba1-e140b14121c2,2014-07-23T08:01:56Z,100.1135,3.6191
715efc50-c917-49df-a6f6-3aefd9d63ca1,f3ab3e58-e172-48fb-893a-5a31cd6a99ae,2014-07-23T05:06:54Z,100.5912,3.1457
715efc50-c917-49df-a6f6-3aefd9d63ca1,0afd555c-12f0-4048-92e6-eaf427571bc5,2014-07-23T05:16:31Z,100.6177,3.125
715efc50-c917-49df-a6f6-3aefd9d63ca1,5de2044f-03e0-476a-893f-b7afa926515e,2014-07-23T05:24:52Z,100.6407,3.1072
715efc50-c917-49df-a6f6-3aefd9d63ca1,db07060a-7b77-46e8-bcd4-1090ca94a247,2014-07-23T05:25:02Z,100.6412,3.1068
715efc50-c917-49df-a6f6-3aefd9d63ca1,b4e59068-685e-49dc-b58b-485c3ac1fc02,2014-07-23T05:29:52Z,100.6545,3.0965
715efc50-c917-49df-a6f6-3aefd9d63ca1,2a3370c4-3580-499a-8a96-a4ba80913d59,2014-07-23T05:37:21Z,100.6753,3.0808
715efc50-c917-49df-a6f6-3aefd9d63ca1,8919939f-109f-465a-92a2-680117742975,2014-07-23T05:37:41Z,100.6762,3.08
715efc50-c917-49df-a6f6-3aefd9d63ca1,10eab707-0353-48b4-8404-a16c4c05a5b9,2014-07-23T05:40:48Z,100.685,3.0733
715efc50-c917-49df-a6f6-3aefd9d63ca1,3d8434e5-f467-4fac-9d54-715b5a503b4a,2014-07-23T05:42:11Z,100.6888,3.0705
715efc50-c917-49df-a6f6-3aefd9d63ca1,e1fada49-57fb-45a3-be3b-46a60d3aedc6,2014-07-23T05:45:42Z,100.6985,3.0632
715efc50-c917-49df-a6f6-3aefd9d63ca1,dd6fa169-2dbf-45b5-b141-e488a17a4773,2014-07-23T05:46:12Z,100.6998,3.0622
715efc50-c917-49df-a6f6-3aefd9d63ca1,3946ffaa-1f9d-449f-84e2-a0340df31ea9,2014-07-23T05:47:51Z,100.7045,3.0585
715efc50-c917-49df-a6f6-3aefd9d63ca1,f6366715-c06e-4834-8eb4-f64c04dcaecc,2014-07-23T05:51:31Z,100.7147,3.0507
715efc50-c917-49df-a6f6-3aefd9d63ca1,d0472586-28fe-4d0f-8c57-eac8132339e1,2014-07-23T05:55:02Z,100.7245,3.0432
715efc50-c917-49df-a6f6-3aefd9d63ca1,f1681a7b-9049-4c07-a387-c9b5f5dd3beb,2014-07-23T05:55:12Z,100.7248,3.0428
715efc50-c917-49df-a6f6-3aefd9d63ca1,187cbe5d-bdd6-4662-90a7-f5e702a4474a,2014-07-23T05:57:02Z,100.73,3.0388
715efc50-c917-49df-a6f6-3aefd9d63ca1,f958ec67-162a-487b-be92-9baf7a499a1f,2014-07-23T05:58:21Z,100.7338,3.0358
715efc50-c917-49df-a6f6-3aefd9d63ca1,c400df0a-b43d-4331-8bc0-7884707b162b,2014-07-23T06:01:41Z,100.7432,3.0285
715efc50-c917-49df-a6f6-3aefd9d63ca1,1c0cfb71-6222-42ce-89df-a58670a6c639,2014-07-23T06:02:02Z,100.7442,3.0277
715efc50-c917-49df-a6f6-3aefd9d63ca1,cb597177-527c-4ce7-bbf6-8fc5b4b441b8,2014-07-23T06:02:12Z,100.7447,3.0273
715efc50-c917-49df-a6f6-3aefd9d63ca1,c54663e5-eae3-4d30-9261-6879c6f6e50c,2014-07-23T06:04:12Z,100.75,3.0225
715efc50-c917-49df-a6f6-3aefd9d63ca1,73a65143-9fac-429e-9e56-ab11364d953f,2014-07-23T06:05:32Z,100.7535,3.0192
715efc50-c917-49df-a6f6-3aefd9d63ca1,6848a4f2-d0bf-4095-a06d-d2bc303b319c,2014-07-23T06:09:51Z,100.7653,3.0093
715efc50-c917-49df-a6f6-3aefd9d63ca1,3f32f74b-a029-4e92-b218-28f975b12d8b,2014-07-23T06:10:33Z,100.7672,3.0077
715efc50-c917-49df-a6f6-3aefd9d63ca1,ab5e10fe-023f-4c9b-9370-4d7822221b02,2014-07-23T06:11:22Z,100.7693,3.0057
715efc50-c917-49df-a6f6-3aefd9d63ca1,840ccd4d-d9b7-4953-8f16-1a64e882dd37,2014-07-23T06:12:33Z,100.7727,3.003
715efc50-c917-49df-a6f6-3aefd9d63ca1,bb923c1a-e916-4fbd-8c8f-a01ce98cb8a5,2014-07-23T06:12:41Z,100.773,3.0027
715efc50-c917-49df-a6f6-3aefd9d63ca1,ec47d3a1-5723-4bdd-adcf-635a0acf108b,2014-07-23T06:12:52Z,100.7735,3.0023
715efc50-c917-49df-a6f6-3aefd9d63ca1,15c65616-b5a5-4e3a-866b-15b8e563d5fb,2014-07-23T06:13:01Z,100.774,3.002
715efc50-c917-49df-a6f6-3aefd9d63ca1,9bf56884-a76e-44c6-ab46-5ebfd9435310,2014-07-23T06:13:52Z,100.7763,3
715efc50-c917-49df-a6f6-3aefd9d63ca1,bab75bf3-b0dc-46b9-94d8-ea15c2f20dc7,2014-07-23T06:15:02Z,100.7795,2.9973
715efc50-c917-49df-a6f6-3aefd9d63ca1,e1a7cd7f-0a4a-4387-a4f8-5c9f006b507b,2014-07-23T06:20:31Z,100.7955,2.985
715efc50-c917-49df-a6f6-3aefd9d63ca1,2ba9cd63-6865-4c6a-bce5-47d128a6a791,2014-07-23T06:20:52Z,100.7965,2.9843
715efc50-c917-49df-a6f6-3aefd9d63ca1,c307f455-d202-4140-a94a-4ab5c35ac776,2014-07-23T06:22:22Z,100.801,2.981
715efc50-c917-49df-a6f6-3aefd9d63ca1,82fe4b6b-2861-4d9f-a551-7e5a7b1d2321,2014-07-23T06:23:31Z,100.8045,2.9783
715efc50-c917-49df-a6f6-3aefd9d63ca1,329ad521-406f-4f8c-9832-829e3c6eee11,2014-07-23T06:24:12Z,100.8065,2.9768
715efc50-c917-49df-a6f6-3aefd9d63ca1,78fa7fc8-90d5-4637-826d-0d19f0e6c97e,2014-07-23T06:25:12Z,100.8095,2.9745
715efc50-c917-49df-a6f6-3aefd9d63ca1,4de00fa3-540e-4771-b188-0339857ed08a,2014-07-23T06:26:15Z,100.8127,2.9723
715efc50-c917-49df-a6f6-3aefd9d63ca1,0bd2c9e2-1168-4fb0-b209-0c4f8e2f8d43,2014-07-23T06:27:42Z,100.8172,2.969
715efc50-c917-49df-a6f6-3aefd9d63ca1,1218e574-7f9e-46fe-ab20-8031a59a14ae,2014-07-23T06:29:33Z,100.8227,2.9645
715efc50-c917-49df-a6f6-3aefd9d63ca1,76c36332-077f-481a-af97-7f36d20a6112,2014-07-23T06:30:22Z,100.825,2.9623
715efc50-c917-49df-a6f6-3aefd9d63ca1,446cb92a-054a-422f-abf9-fc2e28537bed,2014-07-23T06:30:33Z,100.8255,2.962
715efc50-c917-49df-a6f6-3aefd9d63ca1,0b15b5a2-cab5-48ac-9daf-36060b431f06,2014-07-23T06:31:01Z,100.8268,2.9608
715efc50-c917-49df-a6f6-3aefd9d63ca1,038c5df2-c486-451b-8c7c-db5dd9e611dd,2014-07-23T06:31:51Z,100.8292,2.9587
715efc50-c917-49df-a6f6-3aefd9d63ca1,557fa15a-eaaf-4603-b14e-25019653ef72,2014-07-23T06:34:42Z,100.8375,2.9518
715efc50-c917-49df-a6f6-3aefd9d63ca1,9b92360b-0d4a-49c7-be9e-db9fc287679f,2014-07-23T06:35:23Z,100.8395,2.9502
715efc50-c917-49df-a6f6-3aefd9d63ca1,68805edc-db0e-41d5-b56b-7ef7aa3aaece,2014-07-23T06:38:41Z,100.8488,2.942
715efc50-c917-49df-a6f6-3aefd9d63ca1,f479a1c5-b165-4c57-a3f2-5760d641df8c,2014-07-23T06:39:10Z,100.8503,2.9407
715efc50-c917-49df-a6f6-3aefd9d63ca1,bcc681bb-6303-4141-8f98-15428b9b6434,2014-07-23T06:40:33Z,100.854,2.9373
715efc50-c917-49df-a6f6-3aefd9d63ca1,152f8101-3163-4dfa-aa8c-69daa5607f6e,2014-07-23T06:42:11Z,100.8587,2.9332
715efc50-c917-49df-a6f6-3aefd9d63ca1,594660fb-7a52-49c9-829f-348d6e02de92,2014-07-23T06:42:22Z,100.8593,2.9327
715efc50-c917-49df-a6f6-3aefd9d63ca1,bcd7da25-5fc1-4049-b0b7-c00fbb18c916,2014-07-23T06:43:32Z,100.8627,2.9298
715efc50-c917-49df-a6f6-3aefd9d63ca1,ec2725aa-da36-4c23-bea7-294158f7dcff,2014-07-23T06:44:32Z,100.8657,2.9275
715efc50-c917-49df-a6f6-3aefd9d63ca1,e0b6fd42-725c-423c-81c8-885e7fbee77b,2014-07-23T06:45:33Z,100.8685,2.925
715efc50-c917-49df-a6f6-3aefd9d63ca1,112cefe5-f5bd-442c-b0a9-01d4cddfa6ee,2014-07-23T06:46:03Z,100.8697,2.9237
715efc50-c917-49df-a6f6-3aefd9d63ca1,e5091e4b-fcbd-4d2b-88de-f6971e22b2e5,2014-07-23T06:46:12Z,100.8702,2.9233
715efc50-c917-49df-a6f6-3aefd9d63ca1,68d88534-e21e-4709-8266-ee444eb987af,2014-07-23T06:46:22Z,100.8707,2.9228
715efc50-c917-49df-a6f6-3aefd9d63ca1,d6a75cb7-13e0-4a40-82b2-33d597c24b33,2014-07-23T06:47:51Z,100.8748,2.919
715efc50-c917-49df-a6f6-3aefd9d63ca1,09e49db6-8179-4606-8c0a-a3af22e9243d,2014-07-23T06:48:51Z,100.8777,2.9165
715efc50-c917-49df-a6f6-3aefd9d63ca1,f3f83408-2554-4224-bf08-6c38c5b79d73,2014-07-23T06:49:51Z,100.8805,2.914
715efc50-c917-49df-a6f6-3aefd9d63ca1,de50cd02-57ea-4522-b92f-d7ca4a7e3ce0,2014-07-23T06:51:13Z,100.8843,2.9107
715efc50-c917-49df-a6f6-3aefd9d63ca1,a83103a3-c829-4696-bfbc-3a2dd7945ab5,2014-07-23T06:51:21Z,100.8847,2.9102
715efc50-c917-49df-a6f6-3aefd9d63ca1,de3711bd-f8ed-4a9f-8e9c-6ebfc1151b23,2014-07-23T06:58:11Z,100.904,2.893
715efc50-c917-49df-a6f6-3aefd9d63ca1,b2fccc2a-a9a6-47a7-b467-02ee9924a366,2014-07-23T07:01:13Z,100.9127,2.8855
715efc50-c917-49df-a6f6-3aefd9d63ca1,66b3df17-9262-4246-9ace-9ed121cfa45b,2014-07-23T07:04:32Z,100.9215,2.8765
715efc50-c917-49df-a6f6-3aefd9d63ca1,6d6ec56a-82f7-4b8b-89b0-5e2065555488,2014-07-23T07:06:42Z,100.927,2.8705
715efc50-c917-49df-a6f6-3aefd9d63ca1,340181c9-6ab3-4bbc-b7f0-52fe55dac04f,2014-07-23T07:08:53Z,100.933,2.8647
715efc50-c917-49df-a6f6-3aefd9d63ca1,8c40ec10-7614-43cc-93cd-4ea929be2b58,2014-07-23T07:09:53Z,100.9355,2.8618
715efc50-c917-49df-a6f6-3aefd9d63ca1,afd0f32c-0b19-4cd7-bb96-eed8ad05a75f,2014-07-23T07:10:42Z,100.9373,2.8595
715efc50-c917-49df-a6f6-3aefd9d63ca1,37125ebe-35e3-42bc-9891-1816d795b22f,2014-07-23T07:11:32Z,100.9395,2.8572
715efc50-c917-49df-a6f6-3aefd9d63ca1,77aeba36-1a53-4992-ae70-d0bb51757c5a,2014-07-23T07:12:03Z,100.941,2.8557
715efc50-c917-49df-a6f6-3aefd9d63ca1,e528a3de-0fcf-406c-8197-889a0fd8540b,2014-07-23T07:19:21Z,100.9598,2.8358
715efc50-c917-49df-a6f6-3aefd9d63ca1,fb3acd5e-058f-406d-a0a6-39348790cb12,2014-07-23T07:20:02Z,100.9617,2.834
715efc50-c917-49df-a6f6-3aefd9d63ca1,cc05b1dc-9a91-429a-9a63-0569a64f7f02,2014-07-23T07:22:52Z,100.9687,2.826
715efc50-c917-49df-a6f6-3aefd9d63ca1,3105cdb2-d355-491e-8629-312d54600c3e,2014-07-23T07:23:02Z,100.9692,2.8255
715efc50-c917-49df-a6f6-3aefd9d63ca1,3afc2a92-5999-433c-bbc7-038a4988685d,2014-07-23T07:25:12Z,100.9743,2.8195
715efc50-c917-49df-a6f6-3aefd9d63ca1,8911b06b-518e-4ecc-bede-22a312447c3e,2014-07-23T07:26:22Z,100.9773,2.8162
715efc50-c917-49df-a6f6-3aefd9d63ca1,5685c6be-9dee-48ec-a147-88f82b8d2832,2014-07-23T07:27:13Z,100.9793,2.8138
